""	"LMD_S14.vs.total_S14"
"GRMZM2G098750"	-2.52660418714925
"GRMZM2G098764"	-1.53476109898391
"GRMZM2G098769"	0
"GRMZM2G098774"	0
"GRMZM2G098784"	-4.84878742544588
"GRMZM2G098793"	-1.68212489339353
"GRMZM2G098796"	2.94069821250983
"GRMZM2G098797"	-0.272473993802866
"GRMZM2G098800"	-1.47549123648004
"GRMZM2G098804"	0
"GRMZM2G098813"	-2.52898122680186
"GRMZM2G098815"	-0.23000000570754
"GRMZM2G098819"	0.316207689489988
"GRMZM2G098822"	0
"GRMZM2G098828"	0.29172554566247
"GRMZM2G098840"	0
"GRMZM2G098856"	0.284097442739788
"GRMZM2G098857"	0.53113087716378
"GRMZM2G098859"	-1.28213016556219
"GRMZM2G098867"	0
"GRMZM2G098869"	-3.63556389283376
"GRMZM2G098875"	-0.826029741825651
"GRMZM2G098884"	-0.924371006774593
"GRMZM2G098890"	0
"GRMZM2G098892"	-1.56586408980128
"GRMZM2G098900"	-2.27787442376853
"GRMZM2G098904"	-0.974839444014091
"GRMZM2G098912"	1.69719681148641
"GRMZM2G098918"	0
"GRMZM2G098925"	0
"GRMZM2G098957"	0.163151376315137
"GRMZM2G098973"	1.29329411500682
"GRMZM2G098986"	-2.1766746926928
"GRMZM2G098988"	-5.6861753853327
"GRMZM2G098999"	-1.13677610728697
"GRMZM2G099002"	-0.543378005155936
"GRMZM2G099003"	0.438418863115995
"GRMZM2G099005"	-1.1812545901023
"GRMZM2G099007"	5.91975520920157
"GRMZM2G099010"	-0.446704938674726
"GRMZM2G099023"	-0.97778695251632
"GRMZM2G099036"	0.0650547924143879
"GRMZM2G099045"	-0.841388053237736
"GRMZM2G099048"	-1.96488839687174
"GRMZM2G099049"	-0.466331211473746
"GRMZM2G099052"	-0.122571301208649
"GRMZM2G099056"	-0.703441567455412
"GRMZM2G099064"	0
"GRMZM2G099067"	3.76365442954284
"GRMZM2G099070"	0
"GRMZM2G099074"	-0.675190601862367
"GRMZM2G099080"	-1.09410934849011
"GRMZM2G099082"	0
"GRMZM2G099086"	0.596237894258978
"GRMZM2G099088"	-0.80567256129313
"GRMZM2G099092"	0
"GRMZM2G099093"	0
"GRMZM2G099097"	-2.52914882704148
"GRMZM2G099101"	1.75408930681475
"GRMZM2G099105"	1.66949003999198
"GRMZM2G099109"	0.431918985223911
"GRMZM2G099130"	-1.2268834651152
"GRMZM2G099131"	0
"GRMZM2G099136"	0
"GRMZM2G099144"	0
"GRMZM2G099153"	0
"GRMZM2G099160"	-3.26759750346423
"GRMZM2G099166"	-2.54916559367937
"GRMZM2G099167"	-1.12955586539434
"GRMZM2G099172"	1.71681173665295
"GRMZM2G099183"	-0.105867146377624
"GRMZM2G099186"	-0.879790252780505
"GRMZM2G099187"	-5.58826631214302
"GRMZM2G099191"	-0.406544793341611
"GRMZM2G099196"	0
"GRMZM2G099206"	-1.59888843720526
"GRMZM2G099207"	-1.40914463087236
"GRMZM2G099231"	-3.43949169932659
"GRMZM2G099238"	-2.38349135587633
"GRMZM2G099239"	-0.720630956389993
"GRMZM2G099249"	0
"GRMZM2G099253"	-3.93859026651571
"GRMZM2G099255"	-1.0201945172116
"GRMZM2G099259"	0
"GRMZM2G099270"	-2.06757252506256
"GRMZM2G099278"	-2.66116704857206
"GRMZM2G099279"	-1.62938595964183
"GRMZM2G099285"	0.675317357081218
"GRMZM2G099295"	3.62612828049086
"GRMZM2G099297"	0
"GRMZM2G099305"	1.87057398214087
"GRMZM2G099310"	-5.51087422036687
"GRMZM2G099317"	-0.75145065575817
"GRMZM2G099319"	-4.06666412634168
"GRMZM2G099322"	-2.52885456172755
"GRMZM2G099324"	-2.2931597617035
"GRMZM2G099326"	1.6672453930552
"GRMZM2G099328"	-1.12943481747782
"GRMZM2G099334"	-1.02341000936677
"GRMZM2G099337"	-1.90505859174317
"GRMZM2G099340"	-1.20432719201193
"GRMZM2G099341"	0
"GRMZM2G099352"	-0.836926648525445
"GRMZM2G099353"	0
"GRMZM2G099355"	-1.22995913443589
"GRMZM2G099363"	-1.66595251792128
"GRMZM2G099366"	1.64755850127323
"GRMZM2G099367"	0.0226344528158676
"GRMZM2G099373"	0
"GRMZM2G099376"	0
"GRMZM2G099379"	2.46500755184742
"GRMZM2G099382"	-2.10824502236098
"GRMZM2G099385"	2.43596093555996
"GRMZM2G099408"	0
"GRMZM2G099413"	-0.666875143553314
"GRMZM2G099420"	-2.73194518381924
"GRMZM2G099425"	-0.728755534656487
"GRMZM2G099427"	-0.68762557833623
"GRMZM2G099434"	-3.43232806550055
"GRMZM2G099439"	0
"GRMZM2G099445"	0
"GRMZM2G099449"	-0.155087994759999
"GRMZM2G099452"	-1.6811562958135
"GRMZM2G099454"	-1.85309670605656
"GRMZM2G099461"	-2.712229380349
"GRMZM2G099463"	0.552109569170613
"GRMZM2G099466"	-2.44589700990172
"GRMZM2G099467"	-2.63538865741739
"GRMZM2G099474"	-0.275950733133384
"GRMZM2G099481"	-1.40464457009234
"GRMZM2G099483"	-1.68474342003363
"GRMZM2G099487"	-0.711609299751895
"GRMZM2G099490"	0
"GRMZM2G099491"	-3.93143738964115
"GRMZM2G099496"	0
"GRMZM2G099498"	0
"GRMZM2G099502"	1.69706144006311
"GRMZM2G099505"	0
"GRMZM2G099514"	1.04888586989123
"GRMZM2G099522"	-2.23613956195769
"GRMZM2G099528"	0.636065437043038
"GRMZM2G099529"	1.01782702708821
"GRMZM2G099542"	-0.36681592686473
"GRMZM2G099547"	-2.16045049209046
"GRMZM2G099563"	0
"GRMZM2G099577"	-4.28223140053658
"GRMZM2G099580"	0
"GRMZM2G099583"	0.0922670694607386
"GRMZM2G099593"	2.9466993490844
"GRMZM2G099595"	0
"GRMZM2G099598"	-0.99469554052861
"GRMZM2G099604"	-0.308727868875371
"GRMZM2G099609"	-2.94109655023756
"GRMZM2G099615"	0.724988031943242
"GRMZM2G099619"	0
"GRMZM2G099622"	-1.9199172698299
"GRMZM2G099626"	0
"GRMZM2G099628"	-1.99846714162581
"GRMZM2G099630"	-0.728157198368274
"GRMZM2G099637"	1.72995641967046
"GRMZM2G099642"	-2.19716529505183
"GRMZM2G099648"	-3.13179413827617
"GRMZM2G099657"	-0.812778708127903
"GRMZM2G099662"	0
"GRMZM2G099666"	-1.23049886277608
"GRMZM2G099669"	-2.91492865449086
"GRMZM2G099675"	0
"GRMZM2G099678"	-5.31017312758702
"GRMZM2G099680"	0.687459957622002
"GRMZM2G099687"	0
"GRMZM2G099691"	0
"GRMZM2G099696"	0.391147982987423
"GRMZM2G099701"	0.0286569041719021
"GRMZM2G099705"	2.13885380615255
"GRMZM2G099729"	0.263914374307628
"GRMZM2G099736"	0
"GRMZM2G099737"	0
"GRMZM2G099740"	0
"GRMZM2G099745"	1.25081779362572
"GRMZM2G099754"	-0.528334043011653
"GRMZM2G099758"	-0.894372396089427
"GRMZM2G099765"	-2.52660418714925
"GRMZM2G099767"	-3.13347851832105
"GRMZM2G099780"	-1.24385923034179
"GRMZM2G099797"	-2.35138129826599
"GRMZM2G099802"	2.90240537911167
"GRMZM2G099810"	0
"GRMZM2G099814"	0
"GRMZM2G099816"	0.847992377000702
"GRMZM2G099817"	0
"GRMZM2G099820"	-2.16613426291713
"GRMZM2G099827"	0
"GRMZM2G099832"	0
"GRMZM2G099850"	0
"GRMZM2G099851"	0
"GRMZM2G099854"	0
"GRMZM2G099855"	0
"GRMZM2G099860"	-0.0382540313311248
"GRMZM2G099862"	-1.03741769610544
"GRMZM2G099867"	0
"GRMZM2G099869"	0
"GRMZM2G099875"	-4.75177203887973
"GRMZM2G099891"	0.0195489939381739
"GRMZM2G099907"	1.15223270844219
"GRMZM2G099909"	0.101734278253213
"GRMZM2G099944"	-5.94734911329335
"GRMZM2G099960"	1.18167265581776
"GRMZM2G099967"	0
"GRMZM2G099978"	0
"GRMZM2G099980"	-4.25936855298342
"GRMZM2G099981"	0
"GRMZM2G099984"	0.91392788125195
"GRMZM2G099987"	-0.994154226288586
"GRMZM2G099989"	-3.18935357141827
"GRMZM2G099995"	-2.35349263473842
"GRMZM2G100003"	1.67059271297799
"GRMZM2G100005"	0
"GRMZM2G100012"	0
"GRMZM2G100018"	0
"GRMZM2G100020"	0.461567756714151
"GRMZM2G100022"	-1.27816876570807
"GRMZM2G100043"	-0.658936535988133
"GRMZM2G100049"	0
"GRMZM2G100058"	-0.66001304158197
"GRMZM2G100060"	1.71724954331559
"GRMZM2G100067"	-1.58201808159465
"GRMZM2G100076"	2.95409846426325
"GRMZM2G100084"	-1.69474591322733
"GRMZM2G100086"	-2.52738370396457
"GRMZM2G100090"	1.55701716480094
"GRMZM2G100096"	1.66941686003868
"GRMZM2G100102"	-1.97327385983897
"GRMZM2G100103"	-1.24330232910191
"GRMZM2G100107"	-1.22344193447266
"GRMZM2G100114"	-0.229892872591991
"GRMZM2G100116"	0.614947961807746
"GRMZM2G100118"	-0.598498731625307
"GRMZM2G100120"	-0.764144150686755
"GRMZM2G100121"	0
"GRMZM2G100133"	0
"GRMZM2G100146"	-1.10508645108264
"GRMZM2G100152"	-8.89935223651908
"GRMZM2G100158"	1.35262207197586
"GRMZM2G100160"	2.39527931238875
"GRMZM2G100176"	-4.37997606306909
"GRMZM2G100192"	0
"GRMZM2G100206"	0
"GRMZM2G100208"	-1.60837662578022
"GRMZM2G100225"	-1.32460443344168
"GRMZM2G100229"	-0.737577995725671
"GRMZM2G100231"	0
"GRMZM2G100234"	-2.93505461726424
"GRMZM2G100240"	-0.0651231992870002
"GRMZM2G100246"	0.179007835699409
"GRMZM2G100248"	0
"GRMZM2G100251"	0
"GRMZM2G100255"	1.28413871897163
"GRMZM2G100260"	-0.633713359508969
"GRMZM2G100263"	-1.07679940707576
"GRMZM2G100282"	0
"GRMZM2G100286"	-0.228011275523901
"GRMZM2G100288"	-1.76986778175668
"GRMZM2G100295"	0
"GRMZM2G100307"	0
"GRMZM2G100311"	-6.98586939979075
"GRMZM2G100313"	0
"GRMZM2G100315"	-3.97847678570324
"GRMZM2G100318"	-5.31321539720377
"GRMZM2G100321"	-2.51454187329751
"GRMZM2G100328"	0
"GRMZM2G100333"	-0.914647723236687
"GRMZM2G100336"	0.335702868543481
"GRMZM2G100344"	-1.50348059897654
"GRMZM2G100349"	-1.26852707237499
"GRMZM2G100351"	0.636315367210461
"GRMZM2G100360"	-2.56628399564854
"GRMZM2G100366"	1.69706408456632
"GRMZM2G100372"	2.01474581573547
"GRMZM2G100380"	-4.44768568816272
"GRMZM2G100381"	-2.18507165034639
"GRMZM2G100391"	3.54739213186019
"GRMZM2G100397"	0
"GRMZM2G100402"	-0.167320663538663
"GRMZM2G100403"	-0.232762867570688
"GRMZM2G100406"	0
"GRMZM2G100412"	-3.22839733277976
"GRMZM2G100419"	-0.170764129327062
"GRMZM2G100423"	0
"GRMZM2G100430"	0
"GRMZM2G100431"	-1.08057731039552
"GRMZM2G100448"	-3.03458830416829
"GRMZM2G100452"	-2.52818190963622
"GRMZM2G100454"	-0.379547268845489
"GRMZM2G100456"	0
"GRMZM2G100457"	1.63402831202674
"GRMZM2G100462"	0.76749395531759
"GRMZM2G100464"	3.33315999067687
"GRMZM2G100467"	1.55101907940501
"GRMZM2G100473"	-1.79788854998415
"GRMZM2G100475"	-0.456474003029763
"GRMZM2G100478"	4.25052198141381
"GRMZM2G100484"	-3.95988640440176
"GRMZM2G100492"	0
"GRMZM2G100495"	0
"GRMZM2G100497"	-0.65534166780938
"GRMZM2G100505"	3.65682094572051
"GRMZM2G100511"	-0.37033951693872
"GRMZM2G100518"	-1.25148647354429
"GRMZM2G100519"	0
"GRMZM2G100524"	-0.462221894873585
"GRMZM2G100530"	0
"GRMZM2G100543"	-0.320304171880904
"GRMZM2G100548"	0
"GRMZM2G100551"	0
"GRMZM2G100555"	0
"GRMZM2G100560"	0
"GRMZM2G100568"	-2.48729509690691
"GRMZM2G100576"	0
"GRMZM2G100579"	-1.92070869009063
"GRMZM2G100583"	-4.52032245163659
"GRMZM2G100591"	-2.52660418714925
"GRMZM2G100593"	1.70422518205534
"GRMZM2G100597"	0.558971011573752
"GRMZM2G100601"	0
"GRMZM2G100620"	-6.26053143937881
"GRMZM2G100622"	-2.52741026146421
"GRMZM2G100629"	-2.31369473231444
"GRMZM2G100634"	1.67038392105701
"GRMZM2G100639"	0
"GRMZM2G100641"	-0.387992540625385
"GRMZM2G100650"	-1.39171551601132
"GRMZM2G100652"	-1.00932352883875
"GRMZM2G100662"	0
"GRMZM2G100675"	-4.33036323577219
"GRMZM2G100685"	-2.00539022685786
"GRMZM2G100700"	0
"GRMZM2G100707"	-1.28090144405829
"GRMZM2G100709"	-2.33504390834664
"GRMZM2G100714"	-1.802114083599
"GRMZM2G100716"	0.823763004824456
"GRMZM2G100719"	-4.17181011352207
"GRMZM2G100722"	0
"GRMZM2G100724"	0
"GRMZM2G100726"	3.3184182005469
"GRMZM2G100727"	3.25177131246359
"GRMZM2G100730"	-2.18540685181609
"GRMZM2G100732"	0
"GRMZM2G100733"	0
"GRMZM2G100735"	0
"GRMZM2G100741"	-0.513394144801295
"GRMZM2G100747"	0
"GRMZM2G100750"	-2.11323775034601
"GRMZM2G100754"	0
"GRMZM2G100758"	0.678059349391748
"GRMZM2G100766"	-1.39942127887978
"GRMZM2G100767"	0
"GRMZM2G100776"	0
"GRMZM2G100782"	0
"GRMZM2G100794"	0.409748813150904
"GRMZM2G100796"	0.664440935654115
"GRMZM2G100809"	-0.822087809093609
"GRMZM2G100813"	-2.90990222233503
"GRMZM2G100815"	-2.67258790010834
"GRMZM2G100819"	0
"GRMZM2G100822"	0
"GRMZM2G100828"	-5.84620276099831
"GRMZM2G100829"	-0.462887374747758
"GRMZM2G100838"	4.90995963199017
"GRMZM2G100858"	-2.06167300942006
"GRMZM2G100864"	3.27779979674685
"GRMZM2G100872"	-1.44276812694165
"GRMZM2G100873"	1.69713838274716
"GRMZM2G100881"	-5.36318003882687
"GRMZM2G100889"	-1.65659683800771
"GRMZM2G100898"	-2.1613334976538
"GRMZM2G100911"	-0.899831037363973
"GRMZM2G100913"	-0.611115633264387
"GRMZM2G100920"	-0.729168807662662
"GRMZM2G100925"	0
"GRMZM2G100931"	0
"GRMZM2G100940"	0
"GRMZM2G100946"	-1.114073221081
"GRMZM2G100955"	0.779667385446713
"GRMZM2G100965"	-3.22284444886472
"GRMZM2G100969"	0
"GRMZM2G100976"	0.0840661580891599
"GRMZM2G100979"	0
"GRMZM2G100982"	-2.92701779395822
"GRMZM2G100988"	1.47482145615057
"GRMZM2G100992"	-5.28558849816313
"GRMZM2G101000"	-4.46501571622846
"GRMZM2G101001"	-0.0941989618307874
"GRMZM2G101004"	-0.0475804426550617
"GRMZM2G101007"	0
"GRMZM2G101009"	0
"GRMZM2G101020"	0.784026201551247
"GRMZM2G101024"	0.446607101161165
"GRMZM2G101027"	-1.94828960181962
"GRMZM2G101036"	0.286173848698943
"GRMZM2G101042"	0.313744881500011
"GRMZM2G101044"	-4.40358073840775
"GRMZM2G101052"	0
"GRMZM2G101053"	-0.402716240155818
"GRMZM2G101055"	0
"GRMZM2G101058"	4.3447574153617
"GRMZM2G101060"	0
"GRMZM2G101062"	-0.507792943913081
"GRMZM2G101069"	0
"GRMZM2G101080"	-2.03206099194504
"GRMZM2G101082"	0
"GRMZM2G101083"	0
"GRMZM2G101088"	0.266228159531326
"GRMZM2G101098"	1.34268431593123
"GRMZM2G101105"	-0.738939056427233
"GRMZM2G101110"	2.8443300282415
"GRMZM2G101111"	0
"GRMZM2G101116"	-2.47968977783885
"GRMZM2G101117"	-0.839773708073034
"GRMZM2G101125"	-0.421024593164736
"GRMZM2G101128"	0.754631049827285
"GRMZM2G101130"	1.55897952053631
"GRMZM2G101136"	2.90534427154013
"GRMZM2G101140"	0
"GRMZM2G101142"	-1.81487617292779
"GRMZM2G101146"	0
"GRMZM2G101149"	0
"GRMZM2G101179"	-2.53150273446871
"GRMZM2G101181"	-0.272867846039242
"GRMZM2G101199"	0
"GRMZM2G101201"	0
"GRMZM2G101213"	0
"GRMZM2G101217"	-0.194923413319794
"GRMZM2G101221"	-4.79366295560571
"GRMZM2G101245"	-4.86791817673646
"GRMZM2G101250"	-0.800447008821528
"GRMZM2G101260"	-5.60285470602
"GRMZM2G101264"	-1.15639617250532
"GRMZM2G101268"	0
"GRMZM2G101270"	0
"GRMZM2G101271"	-0.113340214633454
"GRMZM2G101274"	-0.831258356821198
"GRMZM2G101282"	-0.978031271776001
"GRMZM2G101284"	0
"GRMZM2G101287"	-5.53895390773223
"GRMZM2G101290"	0
"GRMZM2G101293"	1.71681173665295
"GRMZM2G101300"	0
"GRMZM2G101333"	0
"GRMZM2G101342"	0
"GRMZM2G101347"	-2.18578571685146
"GRMZM2G101350"	-2.48284551112082
"GRMZM2G101357"	-3.72570842706622
"GRMZM2G101383"	-1.29886361954346
"GRMZM2G101390"	-2.02318616704147
"GRMZM2G101391"	-4.80046294800808
"GRMZM2G101393"	-2.51795068391361
"GRMZM2G101395"	0
"GRMZM2G101405"	-2.93140674549586
"GRMZM2G101408"	2.38986760403806
"GRMZM2G101409"	-2.16301397187189
"GRMZM2G101412"	-0.629695868848913
"GRMZM2G101413"	-0.311741793105716
"GRMZM2G101422"	0
"GRMZM2G101438"	-0.333988662744019
"GRMZM2G101446"	0.899036081940772
"GRMZM2G101457"	0.708847721627457
"GRMZM2G101460"	-0.465404942363241
"GRMZM2G101463"	-1.44982488220854
"GRMZM2G101472"	-0.31239806355207
"GRMZM2G101480"	-0.0161311175174752
"GRMZM2G101494"	0
"GRMZM2G101497"	0
"GRMZM2G101499"	1.71699264094088
"GRMZM2G101502"	-0.631155978325009
"GRMZM2G101509"	0
"GRMZM2G101511"	-0.084053239882444
"GRMZM2G101513"	0
"GRMZM2G101515"	-0.959021267826769
"GRMZM2G101518"	-0.378836265945231
"GRMZM2G101519"	0
"GRMZM2G101523"	-1.27345717897446
"GRMZM2G101527"	-1.77845628632156
"GRMZM2G101533"	-0.155866227548823
"GRMZM2G101545"	-3.21307017547858
"GRMZM2G101547"	-0.14598451709988
"GRMZM2G101553"	0
"GRMZM2G101559"	0
"GRMZM2G101571"	0.793998458538772
"GRMZM2G101576"	0
"GRMZM2G101584"	1.69699239850218
"GRMZM2G101596"	-1.69534258779384
"GRMZM2G101597"	0
"GRMZM2G101600"	0
"GRMZM2G101605"	-2.52660418714925
"GRMZM2G101613"	-0.598708517956633
"GRMZM2G101617"	3.41030030417712
"GRMZM2G101625"	-0.10139235153597
"GRMZM2G101628"	0.394736288050347
"GRMZM2G101634"	0.860265247078219
"GRMZM2G101635"	-0.668541687935121
"GRMZM2G101642"	-2.275838080174
"GRMZM2G101646"	1.66949003999198
"GRMZM2G101662"	-2.23060371161362
"GRMZM2G101664"	-1.56667619532387
"GRMZM2G101675"	-0.953903024740136
"GRMZM2G101682"	0
"GRMZM2G101687"	-3.159541345875
"GRMZM2G101689"	-0.682364951993742
"GRMZM2G101693"	-1.31664870798597
"GRMZM2G101696"	0
"GRMZM2G101698"	-0.932949266944883
"GRMZM2G101702"	-4.38101923790569
"GRMZM2G101704"	-2.08436231142109
"GRMZM2G101707"	-1.2546669192153
"GRMZM2G101711"	-2.65242812572224
"GRMZM2G101722"	0
"GRMZM2G101735"	0
"GRMZM2G101741"	-5.33730651732738
"GRMZM2G101744"	-6.1831827090828
"GRMZM2G101745"	0
"GRMZM2G101754"	-0.0653081425588326
"GRMZM2G101760"	-1.29891919927637
"GRMZM2G101761"	0
"GRMZM2G101769"	0.207640343738617
"GRMZM2G101791"	-0.0552493898050844
"GRMZM2G101806"	0
"GRMZM2G101810"	-4.84661150311121
"GRMZM2G101818"	-0.437914984383837
"GRMZM2G101836"	-3.15747607732836
"GRMZM2G101841"	0
"GRMZM2G101852"	-0.445988632805214
"GRMZM2G101856"	0.181589873558753
"GRMZM2G101859"	0.958157125103217
"GRMZM2G101863"	0
"GRMZM2G101867"	-0.552788770692908
"GRMZM2G101872"	2.02743925846693
"GRMZM2G101874"	-2.52876970262331
"GRMZM2G101875"	-2.20943385950997
"GRMZM2G101893"	0
"GRMZM2G101900"	-1.72661977362347
"GRMZM2G101901"	-3.23554121978777
"GRMZM2G101903"	-7.74083168304452
"GRMZM2G101916"	-4.35093952914311
"GRMZM2G101920"	0
"GRMZM2G101926"	-0.210290718909759
"GRMZM2G101928"	-3.8577329605484
"GRMZM2G101930"	0
"GRMZM2G101932"	0
"GRMZM2G101938"	-0.370635280200942
"GRMZM2G101945"	-4.02237331523328
"GRMZM2G101952"	-2.25910184177197
"GRMZM2G101958"	-2.13236194639792
"GRMZM2G101970"	0
"GRMZM2G101974"	-5.92536880219268
"GRMZM2G101975"	0
"GRMZM2G102000"	-0.866300164699271
"GRMZM2G102010"	0
"GRMZM2G102014"	0
"GRMZM2G102015"	-0.391388596971781
"GRMZM2G102021"	0.469857144372462
"GRMZM2G102047"	1.64289410095536
"GRMZM2G102052"	0
"GRMZM2G102056"	2.40562579667549
"GRMZM2G102057"	0
"GRMZM2G102059"	2.62937109576935
"GRMZM2G102069"	-1.74372404031507
"GRMZM2G102075"	-0.0221687522038655
"GRMZM2G102079"	-0.691370383661865
"GRMZM2G102088"	-5.7362703846507
"GRMZM2G102119"	0
"GRMZM2G102126"	-2.21681644625246
"GRMZM2G102138"	0.195658987598682
"GRMZM2G102146"	0.059886184904738
"GRMZM2G102149"	0
"GRMZM2G102156"	-2.20936461625893
"GRMZM2G102160"	0
"GRMZM2G102161"	-1.97574252184642
"GRMZM2G102163"	-0.795914782383794
"GRMZM2G102167"	0.901785795071141
"GRMZM2G102174"	-0.334958807207391
"GRMZM2G102180"	0
"GRMZM2G102181"	-0.777881974037821
"GRMZM2G102183"	0
"GRMZM2G102186"	0
"GRMZM2G102189"	-4.49813351452419
"GRMZM2G102192"	0
"GRMZM2G102196"	-0.70605223119474
"GRMZM2G102200"	0
"GRMZM2G102201"	2.84746186193901
"GRMZM2G102209"	1.66949003999198
"GRMZM2G102214"	0
"GRMZM2G102216"	0.63680061374335
"GRMZM2G102218"	0
"GRMZM2G102225"	0
"GRMZM2G102230"	-1.92354951417249
"GRMZM2G102231"	-0.831424515051529
"GRMZM2G102238"	0.545260035004028
"GRMZM2G102242"	-0.292832472424544
"GRMZM2G102243"	-0.263619387496012
"GRMZM2G102249"	0
"GRMZM2G102252"	0
"GRMZM2G102255"	-3.41666948580209
"GRMZM2G102260"	-2.24470550574658
"GRMZM2G102289"	0
"GRMZM2G102314"	-2.92379933637969
"GRMZM2G102318"	-0.826962672500124
"GRMZM2G102322"	0.314146063024511
"GRMZM2G102346"	-5.05189646673299
"GRMZM2G102347"	1.45700696164099
"GRMZM2G102349"	-0.168542312378471
"GRMZM2G102356"	0
"GRMZM2G102365"	0.686212309409187
"GRMZM2G102382"	1.47194758007119
"GRMZM2G102404"	-0.766397320429308
"GRMZM2G102421"	0.902797733650121
"GRMZM2G102429"	0
"GRMZM2G102435"	0
"GRMZM2G102444"	1.66949003999198
"GRMZM2G102447"	-0.638865891905558
"GRMZM2G102450"	0.114384525254063
"GRMZM2G102456"	-3.60895601371548
"GRMZM2G102458"	-3.18878663254756
"GRMZM2G102465"	0
"GRMZM2G102471"	0.455962235607857
"GRMZM2G102475"	-0.674801635112787
"GRMZM2G102483"	-0.179170977289557
"GRMZM2G102485"	0
"GRMZM2G102488"	-0.77050298221946
"GRMZM2G102490"	-3.66931068132276
"GRMZM2G102494"	-1.29345823242067
"GRMZM2G102497"	-0.0258869739570458
"GRMZM2G102499"	0.58632181150072
"GRMZM2G102502"	0.369607908480888
"GRMZM2G102510"	0
"GRMZM2G102514"	0.218386433122466
"GRMZM2G102521"	0.430716901894345
"GRMZM2G102540"	0
"GRMZM2G102542"	-2.52660418714925
"GRMZM2G102548"	-2.57716425272991
"GRMZM2G102550"	0.4208634274765
"GRMZM2G102560"	-0.22520338789282
"GRMZM2G102572"	0.0881154569256248
"GRMZM2G102580"	1.44039075018228
"GRMZM2G102583"	-2.05578812592282
"GRMZM2G102596"	-0.148261112820132
"GRMZM2G102598"	3.97301050353032
"GRMZM2G102601"	-0.504559026878333
"GRMZM2G102605"	-0.733955989323219
"GRMZM2G102611"	0
"GRMZM2G102616"	1.72339791814294
"GRMZM2G102622"	0
"GRMZM2G102625"	-1.79992310066909
"GRMZM2G102634"	0
"GRMZM2G102638"	0
"GRMZM2G102639"	-1.2825846601221
"GRMZM2G102657"	0
"GRMZM2G102662"	-2.52660418714925
"GRMZM2G102664"	-6.97182435419729
"GRMZM2G102674"	-2.12556882781425
"GRMZM2G102681"	0.0520517318009965
"GRMZM2G102683"	-3.28926829254077
"GRMZM2G102692"	-1.56108127619087
"GRMZM2G102693"	0
"GRMZM2G102699"	0
"GRMZM2G102701"	0
"GRMZM2G102711"	-2.60607058421106
"GRMZM2G102714"	0.260216822569214
"GRMZM2G102720"	0
"GRMZM2G102737"	-1.60807228714417
"GRMZM2G102745"	-0.642528867354559
"GRMZM2G102754"	-0.291688528262743
"GRMZM2G102756"	-4.62286304357308
"GRMZM2G102760"	-0.423980174431743
"GRMZM2G102770"	0
"GRMZM2G102779"	-1.33045189664052
"GRMZM2G102786"	-0.155242877832624
"GRMZM2G102790"	-2.12136139134347
"GRMZM2G102794"	0
"GRMZM2G102795"	-3.67516450410789
"GRMZM2G102802"	1.78628685124926
"GRMZM2G102808"	-1.23997949601498
"GRMZM2G102809"	0
"GRMZM2G102811"	0
"GRMZM2G102815"	-1.46133822049688
"GRMZM2G102822"	0
"GRMZM2G102829"	-0.663205227113736
"GRMZM2G102838"	-0.246972613268077
"GRMZM2G102843"	1.61306460381289
"GRMZM2G102845"	-1.43513805576602
"GRMZM2G102851"	-0.89049231066762
"GRMZM2G102858"	-1.03684491855077
"GRMZM2G102860"	-2.07333932636087
"GRMZM2G102862"	-0.534659531799369
"GRMZM2G102863"	0
"GRMZM2G102878"	-1.00608930884538
"GRMZM2G102888"	-1.87546601765163
"GRMZM2G102891"	-0.11088298040248
"GRMZM2G102896"	2.59149319093427
"GRMZM2G102898"	-0.194397900617952
"GRMZM2G102903"	-2.03213072234928
"GRMZM2G102912"	0.940890660503778
"GRMZM2G102915"	-1.70127453233376
"GRMZM2G102923"	-0.416073222465897
"GRMZM2G102926"	0
"GRMZM2G102927"	0
"GRMZM2G102933"	-3.67534012363003
"GRMZM2G102936"	-2.18578571685146
"GRMZM2G102938"	-0.77774167505615
"GRMZM2G102942"	0
"GRMZM2G102944"	2.49970956904926
"GRMZM2G102946"	-0.952709953111377
"GRMZM2G102948"	-2.66209991683333
"GRMZM2G102959"	3.33997133532111
"GRMZM2G102965"	-6.98520023665127
"GRMZM2G102968"	0.681028583845138
"GRMZM2G102984"	0
"GRMZM2G102985"	1.47679167658493
"GRMZM2G102988"	0
"GRMZM2G102995"	-1.68413893059371
"GRMZM2G102999"	0
"GRMZM2G103010"	0
"GRMZM2G103011"	0
"GRMZM2G103013"	0.269834404075102
"GRMZM2G103032"	-3.67396782055292
"GRMZM2G103033"	-5.10027739341788
"GRMZM2G103044"	0
"GRMZM2G103047"	-1.88974282275543
"GRMZM2G103050"	-0.840942343534333
"GRMZM2G103055"	0
"GRMZM2G103059"	-2.18504699143363
"GRMZM2G103066"	0.576692791325673
"GRMZM2G103070"	-1.60828491926491
"GRMZM2G103078"	-4.11946740723124
"GRMZM2G103079"	-1.57626236331084
"GRMZM2G103085"	-2.18507347692181
"GRMZM2G103101"	-0.273739166177984
"GRMZM2G103103"	-0.226038147440885
"GRMZM2G103108"	7.35192012089215
"GRMZM2G103113"	-0.567491920130031
"GRMZM2G103116"	0.148960013479433
"GRMZM2G103119"	-7.13374407645458
"GRMZM2G103128"	-0.854189534117355
