""	"BS.S4.vs.M.S4"	"BS.S9.vs.M.S9"	"BS.S14.vs.M.S14"
"GRMZM2G493549"	1	0.00320605178464979	0.0814736783782007
"GRMZM2G493568"	1	1	0.93810199727452
"GRMZM2G493586"	1	1	1
"GRMZM2G493630"	1	1	1
"GRMZM2G493677"	1	1	1
"GRMZM2G493737"	1	1	1
"GRMZM2G493946"	1	0.520017001025043	1
"GRMZM2G494034"	1	1	1
"GRMZM2G494115"	1	1	1
"GRMZM2G494186"	1	1	1
"GRMZM2G494213"	1	1	0.93810199727452
"GRMZM2G494284"	1	1	1
"GRMZM2G494338"	1	1	1
"GRMZM2G494382"	1	0.777211751604692	1
"GRMZM2G494395"	1	1	1
"GRMZM2G494478"	1	1	1
"GRMZM2G494480"	1	1	1
"GRMZM2G494495"	1	1	1
"GRMZM2G494514"	1	0.777211751604692	1
"GRMZM2G494538"	1	1	1
"GRMZM2G494600"	1	1	1
"GRMZM2G494619"	1	1	1
"GRMZM2G494655"	1	1	0.600539441674689
"GRMZM2G494707"	1	1	1
"GRMZM2G494734"	1	1	1
"GRMZM2G494740"	1	1	1
"GRMZM2G494851"	1	1	1
"GRMZM2G494853"	1	1	1
"GRMZM2G494910"	0.996451447015187	0.777211751604692	1
"GRMZM2G494990"	1	1	1
"GRMZM2G495014"	1	0.562154062702578	1
"GRMZM2G495171"	1	1	0.93810199727452
"GRMZM2G495191"	1	0.562154062702578	1
"GRMZM2G495234"	0.996451447015187	0.020529030013464	0.93810199727452
"GRMZM2G495330"	1	1	1
"GRMZM2G495337"	0.797058855277232	1	1
"GRMZM2G495367"	1	1	1
"GRMZM2G495373"	1	1	1
"GRMZM2G495378"	1	1	1
"GRMZM2G495410"	0.996451447015187	0.16614729613476	0.757508471715654
"GRMZM2G495420"	0.996451447015187	0.777211751604692	1
"GRMZM2G495453"	1	1	1
"GRMZM2G495519"	1	1	1
"GRMZM2G495521"	1	1	1
"GRMZM2G495613"	0.996451447015187	0.777211751604692	0.624154840544396
"GRMZM2G495626"	0.156354711324549	0.652013597601137	1
"GRMZM2G495677"	1	1	1
"GRMZM2G495690"	1	1	1
"GRMZM2G495805"	1	1	1
"GRMZM2G495829"	1	1	1
"GRMZM2G495837"	1	0.777211751604692	1
"GRMZM2G495844"	1	1	1
"GRMZM2G495846"	1	1	1
"GRMZM2G496026"	1	1	0.93810199727452
"GRMZM2G496065"	1	1	1
"GRMZM2G496101"	1	0.562154062702578	1
"GRMZM2G496110"	1	1	1
"GRMZM2G496135"	1	1	1
"GRMZM2G496273"	1	1	1
"GRMZM2G496292"	0.996451447015187	1	0.0507472560143049
"GRMZM2G496319"	1	1	1
"GRMZM2G496334"	1	1	1
"GRMZM2G496350"	0.702004235152542	1	1
"GRMZM2G496357"	1	1	1
"GRMZM2G496370"	1	1	1
"GRMZM2G496391"	1	1	1
"GRMZM2G496413"	0.996451447015187	1	1
"GRMZM2G496448"	1	1	1
"GRMZM2G496465"	1	1	1
"GRMZM2G496477"	1	1	1
"GRMZM2G496584"	1	1	1
"GRMZM2G496609"	0.803267492359795	0.399666677078908	1
"GRMZM2G496615"	0.996451447015187	0.777211751604692	1
"GRMZM2G496770"	0.694576720586389	1	0.93810199727452
"GRMZM2G496821"	1	1	1
"GRMZM2G496833"	1	1	1
"GRMZM2G496991"	1	1	1
"GRMZM2G497007"	0.996451447015187	1	1
"GRMZM2G497015"	1	1	1
"GRMZM2G497131"	0.600918651131733	0.044201926267438	0.93810199727452
"GRMZM2G497349"	1	1	1
"GRMZM2G497422"	1	1	1
"GRMZM2G497438"	1	1	1
"GRMZM2G497531"	0.996451447015187	0.562154062702578	0.941860832896322
"GRMZM2G497555"	1	1	1
"GRMZM2G497630"	1	1	1
"GRMZM2G497646"	1	1	1
"GRMZM2G497653"	0.739504445354649	0.383605663024833	1
"GRMZM2G497710"	0.996451447015187	1	1
"GRMZM2G497749"	1	1	1
"GRMZM2G497769"	1	1	1
"GRMZM2G497823"	1	1	1
"GRMZM2G497829"	1	1	0.639522302361674
"GRMZM2G497870"	1	1	1
"GRMZM2G497928"	0.996451447015187	0.777211751604692	1
"GRMZM2G497976"	1	1	1
"GRMZM2G497978"	1	1	1
"GRMZM2G498017"	1	1	1
"GRMZM2G498020"	1	1	1
"GRMZM2G498042"	1	1	1
"GRMZM2G498079"	1	0.777211751604692	1
"GRMZM2G498111"	1	1	1
"GRMZM2G498141"	1	1	1
"GRMZM2G498164"	1	1	1
"GRMZM2G498171"	1	1	1
"GRMZM2G498220"	1	1	1
"GRMZM2G498259"	1	1	1
"GRMZM2G498263"	1	1	1
"GRMZM2G498418"	0.790013677499824	1	1
"GRMZM2G498547"	0.639065601693181	1	1
"GRMZM2G498608"	1	1	1
"GRMZM2G498613"	0.996451447015187	0.570355223239311	0.652355755168059
"GRMZM2G498656"	1	1	1
"GRMZM2G498777"	1	1	1
"GRMZM2G498849"	1	0.856124411688728	0.177679704384892
"GRMZM2G498955"	1	1	1
"GRMZM2G498993"	1	1	1
"GRMZM2G499059"	1	1	1
"GRMZM2G499154"	0.996451447015187	1	1
"GRMZM2G499182"	0.996451447015187	1	1
"GRMZM2G499197"	1	0.404255572379965	1
"GRMZM2G499432"	1	1	1
"GRMZM2G499473"	1	1	1
"GRMZM2G499601"	1	1	1
"GRMZM2G499604"	1	0.722539566626092	1
"GRMZM2G499676"	1	1	0.423954081719095
"GRMZM2G499845"	1	1	1
"GRMZM2G499945"	1	1	1
"GRMZM2G499981"	1	0.0969894261690808	0.734646800696892
"GRMZM2G499999"	1	1	1
"GRMZM2G500062"	1	1	1
"GRMZM2G500073"	1	1	1
"GRMZM2G500141"	1	1	0.574747970831304
"GRMZM2G500164"	1	1	1
"GRMZM2G500610"	1	1	1
"GRMZM2G500613"	1	1	1
"GRMZM2G500685"	1	1	1
"GRMZM2G500698"	1	1	1
"GRMZM2G500721"	1	1	1
"GRMZM2G500766"	1	1	1
"GRMZM2G500769"	1	1	1
"GRMZM2G500957"	0.980273664347451	0.777211751604692	1
"GRMZM2G501086"	0.259137808926414	1	1
"GRMZM2G501099"	0.146366751973505	0.562154062702578	0.00459249881796568
"GRMZM2G501124"	1	1	1
"GRMZM2G501196"	1	1	1
"GRMZM2G501277"	1	1	0.151289127151337
"GRMZM2G501279"	0.556082330747493	1	1
"GRMZM2G501303"	1	1	1
"GRMZM2G501343"	1	1	1
"GRMZM2G501375"	1	1	1
"GRMZM2G501450"	0.790013677499824	1	0.362623995450963
"GRMZM2G501652"	0.0655465518338253	1	1
"GRMZM2G501775"	1	0.777211751604692	1
"GRMZM2G501783"	1	1	1
"GRMZM2G501802"	1	1	1
"GRMZM2G501810"	1	1	1
"GRMZM2G501852"	1	0.562154062702578	1
"GRMZM2G501901"	1	1	0.93810199727452
"GRMZM2G502034"	1	0.777211751604692	1
"GRMZM2G502035"	1	1	1
"GRMZM2G502052"	1	0.779308887030665	1
"GRMZM2G502053"	1	1	1
"GRMZM2G502099"	1	1	1
"GRMZM2G502164"	0.545253901658731	0.000140989410741641	0.93810199727452
"GRMZM2G502198"	1	0.777211751604692	1
"GRMZM2G502248"	1	1	1
"GRMZM2G502269"	1	1	1
"GRMZM2G502350"	1	1	1
"GRMZM2G502376"	1	1	1
"GRMZM2G502385"	1	1	1
"GRMZM2G502405"	1	1	1
"GRMZM2G502418"	1	1	1
"GRMZM2G502452"	1	1	1
"GRMZM2G502467"	1	0.132704809415849	0.081110752058153
"GRMZM2G502507"	0.996451447015187	1	0.400280156784591
"GRMZM2G502541"	1	0.777211751604692	1
"GRMZM2G502560"	0.839782582533158	0.0101738010086247	0.0149200649506371
"GRMZM2G502563"	1	1	1
"GRMZM2G502606"	1	1	1
"GRMZM2G502622"	1	0.777211751604692	1
"GRMZM2G502644"	1	1	1
"GRMZM2G502783"	1	1	1
"GRMZM2G502840"	1	1	1
"GRMZM2G502843"	1	1	1
"GRMZM2G502868"	1	1	1
"GRMZM2G502940"	1	1	1
"GRMZM2G502962"	1	1	1
"GRMZM2G502993"	1	1	1
"GRMZM2G502995"	1	1	1
"GRMZM2G503086"	0.996451447015187	1	0.93810199727452
"GRMZM2G503156"	1	1	1
"GRMZM2G503279"	0.996451447015187	1	1
"GRMZM2G503302"	1	1	0.714003640056739
"GRMZM2G503308"	1	1	1
"GRMZM2G503321"	1	1	1
"GRMZM2G503339"	1	0.777211751604692	1
"GRMZM2G503413"	1	1	1
"GRMZM2G503433"	1	1	1
"GRMZM2G503471"	1	1	1
"GRMZM2G503481"	0.996451447015187	1	1
"GRMZM2G503513"	1	0.777211751604692	1
"GRMZM2G503549"	1	1	1
"GRMZM2G503606"	1	1	1
"GRMZM2G503714"	1	1	1
"GRMZM2G503719"	1	1	1
"GRMZM2G503738"	0.845415598270139	0.649343616866653	1
"GRMZM2G503990"	0.000671408805780542	4.06084838134835e-08	0.93810199727452
"GRMZM2G504018"	0.996451447015187	1	1
"GRMZM2G504023"	1	1	1
"GRMZM2G504104"	1	1	1
"GRMZM2G504131"	1	1	1
"GRMZM2G504175"	1	1	1
"GRMZM2G504293"	1	1	1
"GRMZM2G504380"	1	1	1
"GRMZM2G504401"	0.716789913814984	1	0.000515942239616845
"GRMZM2G504595"	0.996451447015187	0.0876775468039771	1
"GRMZM2G504623"	1	0.777211751604692	1
"GRMZM2G504652"	1	1	0.624154840544396
"GRMZM2G504757"	1	1	1
"GRMZM2G504788"	1	1	1
"GRMZM2G504828"	1	1	1
"GRMZM2G504897"	1	1	1
"GRMZM2G504906"	0.317133530583301	0.0254368025298809	1
"GRMZM2G504910"	1	1	1
"GRMZM2G504946"	1	1	1
"GRMZM2G505096"	1	1	1
"GRMZM2G505126"	1	1	1
"GRMZM2G505163"	1	1	1
"GRMZM2G505187"	0.996451447015187	1	1
"GRMZM2G505190"	1	1	1
"GRMZM2G505197"	1	1	1
"GRMZM2G505232"	1	1	1
"GRMZM2G505324"	1	1	0.624154840544396
"GRMZM2G505380"	1	1	1
"GRMZM2G505496"	1	1	1
"GRMZM2G505532"	1	1	1
"GRMZM2G505616"	1	0.347967466539134	1
"GRMZM2G505624"	0.377443696484662	1	1
"GRMZM2G505656"	1	1	1
"GRMZM2G505732"	1	1	1
"GRMZM2G505873"	0.623048751453231	0.777211751604692	0.559979269627709
"GRMZM2G506059"	1	0.777211751604692	1
"GRMZM2G506062"	1	1	0.825768745397616
"GRMZM2G506197"	1	1	1
"GRMZM2G506218"	1	1	1
"GRMZM2G506270"	1	1	0.255084154943017
"GRMZM2G506324"	1	1	1
"GRMZM2G506348"	1	1	1
"GRMZM2G506444"	1	1	1
"GRMZM2G506452"	1	1	1
"GRMZM2G506453"	1	0.777211751604692	1
"GRMZM2G506492"	1	1	1
"GRMZM2G506501"	1	1	1
"GRMZM2G506602"	1	1	1
"GRMZM2G506635"	1	1	1
"GRMZM2G506660"	1	1	0.57351216783926
"GRMZM2G506782"	0.996451447015187	1	1
"GRMZM2G506790"	1	1	1
"GRMZM2G506830"	1	1	1
"GRMZM2G506837"	1	1	1
"GRMZM2G506849"	1	1	1
"GRMZM2G506905"	1	1	0.136507103896033
"GRMZM2G506990"	1	1	1
"GRMZM2G507046"	1	1	1
"GRMZM2G507091"	1	1	1
"GRMZM2G507124"	1	0.777211751604692	1
"GRMZM2G507217"	1	1	1
"GRMZM2G507257"	1	1	1
"GRMZM2G507260"	1	1	1
"GRMZM2G507340"	1	1	1
"GRMZM2G507350"	1	1	1
"GRMZM2G507431"	0.673476854600764	0.777211751604692	1
"GRMZM2G507462"	1	1	1
"GRMZM2G507478"	1	0.244751678271319	1
"GRMZM2G507492"	1	1	1
"GRMZM2G507533"	1	1	1
"GRMZM2G507583"	1	1	0.00377789713774661
"GRMZM2G507678"	1	1	1
"GRMZM2G507683"	1	0.107617975881245	1
"GRMZM2G507699"	1	1	1
"GRMZM2G507763"	0.996451447015187	1	1
"GRMZM2G507869"	1	1	0.93810199727452
"GRMZM2G507894"	1	1	1
"GRMZM2G508066"	1	1	1
"GRMZM2G508146"	1	1	0.93810199727452
"GRMZM2G508178"	1	1	1
"GRMZM2G508212"	1	1	1
"GRMZM2G508255"	1	0.0850254984850336	0.00723029368278783
"GRMZM2G508318"	1	1	1
"GRMZM2G508335"	0.996451447015187	1	1
"GRMZM2G508368"	1	1	1
"GRMZM2G508394"	1	1	1
"GRMZM2G508397"	1	1	1
"GRMZM2G508434"	1	1	0.355599057855931
"GRMZM2G508530"	1	1	1
"GRMZM2G508684"	0.996451447015187	0.36443083449737	1
"GRMZM2G508720"	1	1	1
"GRMZM2G508767"	1	0.562154062702578	1
"GRMZM2G508773"	1	0.575351177192956	0.432657699480333
"GRMZM2G508789"	1	0.128119058924526	0.177385049192682
"GRMZM2G508799"	1	0.777211751604692	0.93810199727452
"GRMZM2G508840"	1	1	0.93810199727452
"GRMZM2G508931"	1	1	1
"GRMZM2G508958"	1	1	1
"GRMZM2G508965"	1	1	1
"GRMZM2G508971"	1	1	1
"GRMZM2G508983"	1	1	1
"GRMZM2G509030"	0.790013677499824	0.562154062702578	1
"GRMZM2G509085"	1	1	1
"GRMZM2G509135"	1	1	1
"GRMZM2G509287"	0.996451447015187	1	1
"GRMZM2G509372"	1	1	1
"GRMZM2G509378"	1	1	1
"GRMZM2G509386"	1	1	1
"GRMZM2G509612"	1	1	1
"GRMZM2G509615"	1	1	1
"GRMZM2G509619"	1	1	1
"GRMZM2G509691"	1	1	1
"GRMZM2G509699"	0.996451447015187	0.777211751604692	1
"GRMZM2G509747"	0.0477606061533432	0.390890273696238	0.296641177500328
"GRMZM2G509794"	1	1	1
"GRMZM2G509844"	1	1	1
"GRMZM2G509874"	1	1	1
"GRMZM2G509876"	1	0.58178343102358	1
"GRMZM2G510062"	1	1	1
"GRMZM2G510073"	1	1	1
"GRMZM2G510089"	1	1	1
"GRMZM2G510127"	1	0.777211751604692	1
"GRMZM2G510133"	1	1	1
"GRMZM2G510135"	1	1	1
"GRMZM2G510190"	1	1	1
"GRMZM2G510253"	1	1	1
"GRMZM2G510259"	1	1	1
"GRMZM2G510303"	1	0.777211751604692	1
"GRMZM2G510387"	0.996451447015187	0.325287774346364	0.17912089350007
"GRMZM2G510454"	1	1	1
"GRMZM2G510522"	1	1	1
"GRMZM2G510523"	1	1	1
"GRMZM2G510526"	1	1	1
"GRMZM2G510565"	0.996451447015187	0.562154062702578	0.93810199727452
"GRMZM2G510579"	1	1	1
"GRMZM2G510595"	1	0.777211751604692	1
"GRMZM2G510644"	1	0.777211751604692	1
"GRMZM2G510656"	1	1	1
"GRMZM2G510670"	1	1	1
"GRMZM2G510751"	1	1	1
"GRMZM2G510796"	1	0.777211751604692	0.93810199727452
"GRMZM2G511012"	1	1	1
"GRMZM2G511040"	1	1	1
"GRMZM2G511109"	1	1	1
"GRMZM2G511114"	1	0.777211751604692	1
"GRMZM2G511141"	1	0.294385124588078	1
"GRMZM2G511177"	1	0.777211751604692	1
"GRMZM2G511206"	1	1	1
"GRMZM2G511241"	1	1	0.93810199727452
"GRMZM2G511255"	0.996451447015187	1	1
"GRMZM2G511260"	1	1	1
"GRMZM2G511302"	1	1	1
"GRMZM2G511310"	1	1	1
"GRMZM2G511318"	1	0.777683952434064	0.153560195993467
"GRMZM2G511451"	1	1	0.624154840544396
"GRMZM2G511461"	1	1	1
"GRMZM2G511542"	1	0.777211751604692	1
"GRMZM2G511589"	1	1	1
"GRMZM2G511725"	1	1	1
"GRMZM2G511777"	1	1	1
"GRMZM2G511782"	1	1	1
"GRMZM2G511787"	1	1	1
"GRMZM2G511818"	1	1	1
"GRMZM2G511859"	1	1	1
"GRMZM2G511913"	0.136894044404522	0.0141793236197029	0.93810199727452
"GRMZM2G512011"	1	1	1
"GRMZM2G512037"	1	1	1
"GRMZM2G512088"	1	1	1
"GRMZM2G512113"	1	0.0220467010717693	0.948400589804998
"GRMZM2G512153"	1	0.777211751604692	1
"GRMZM2G512188"	1	1	1
"GRMZM2G512258"	0.434150690865218	1	1
"GRMZM2G512279"	0.996451447015187	0.187774206161258	1
"GRMZM2G512340"	1	1	1
"GRMZM2G512360"	1	1	1
"GRMZM2G512386"	0.50363757402279	3.53540484368201e-06	1
"GRMZM2G512400"	1	1	1
"GRMZM2G512411"	1	1	1
"GRMZM2G512469"	1	0.888332181835757	1
"GRMZM2G512533"	1	1	1
"GRMZM2G512575"	1	1	1
"GRMZM2G512607"	1	0.777211751604692	1
"GRMZM2G512616"	1	0.777211751604692	1
"GRMZM2G512617"	1	1	1
"GRMZM2G512665"	1	1	1
"GRMZM2G512674"	1	1	1
"GRMZM2G512686"	1	0.777211751604692	1
"GRMZM2G512757"	1	1	1
"GRMZM2G512759"	1	1	1
"GRMZM2G512803"	0.996451447015187	1	1
"GRMZM2G512893"	1	0.777211751604692	1
"GRMZM2G512971"	1	1	1
"GRMZM2G512979"	1	1	0.93810199727452
"GRMZM2G512993"	1	0.0497799811931412	0.265380594064486
"GRMZM2G513079"	1	1	1
"GRMZM2G513162"	1	1	0.670545954236321
"GRMZM2G513206"	1	1	1
"GRMZM2G513222"	1	0.619286597589162	1
"GRMZM2G513273"	1	1	1
"GRMZM2G513287"	1	1	1
"GRMZM2G513324"	1	1	0.93810199727452
"GRMZM2G513351"	1	1	1
"GRMZM2G513479"	1	1	1
"GRMZM2G513518"	0.735712316735826	0.777211751604692	1
"GRMZM2G513608"	1	1	1
"GRMZM2G513627"	1	1	1
"GRMZM2G513713"	1	1	1
"GRMZM2G513737"	1	1	1
"GRMZM2G513751"	1	1	1
"GRMZM2G513765"	1	1	1
"GRMZM2G513843"	0.996451447015187	1	1
"GRMZM2G514046"	1	1	1
"GRMZM2G514072"	0.996451447015187	1	0.93810199727452
"GRMZM2G514241"	0.996451447015187	0.777211751604692	0.918680077241586
"GRMZM2G514273"	1	1	1
"GRMZM2G514349"	1	0.767546965980019	0.131919669391947
"GRMZM2G514362"	1	1	1
"GRMZM2G514366"	1	1	1
"GRMZM2G514392"	0.996451447015187	0.777211751604692	1
"GRMZM2G514438"	1	1	1
"GRMZM2G514440"	1	1	1
"GRMZM2G514443"	1	1	0.639522302361674
"GRMZM2G514469"	1	1	1
"GRMZM2G514479"	1	1	1
"GRMZM2G514485"	1	1	1
"GRMZM2G514530"	1	1	1
"GRMZM2G514569"	1	1	1
"GRMZM2G514583"	0.707643100164093	1	0.0761859992032806
"GRMZM2G514616"	0.996451447015187	1	1
"GRMZM2G514631"	1	1	1
"GRMZM2G514690"	1	1	1
"GRMZM2G514694"	0.996451447015187	1	1
"GRMZM2G514725"	0.996451447015187	0.562154062702578	1
"GRMZM2G514752"	0.996451447015187	1	1
"GRMZM2G514766"	1	0.777211751604692	1
"GRMZM2G514768"	1	1	1
"GRMZM2G514776"	1	1	1
"GRMZM2G514787"	1	1	1
"GRMZM2G514812"	0.996451447015187	1	1
"GRMZM2G514986"	0.650413527946194	0.987038280907469	0.0091448695812441
"GRMZM2G515118"	1	1	1
"GRMZM2G515129"	1	1	1
"GRMZM2G515150"	0.996451447015187	1	0.93810199727452
"GRMZM2G515200"	1	1	1
"GRMZM2G515228"	1	1	1
"GRMZM2G515262"	1	1	1
"GRMZM2G515350"	1	1	1
"GRMZM2G515404"	1	1	1
"GRMZM2G515441"	1	1	1
"GRMZM2G515450"	1	1	1
"GRMZM2G515456"	1	0.777211751604692	1
"GRMZM2G515542"	1	1	0.949327259359082
"GRMZM2G515572"	1	1	1
"GRMZM2G515593"	0.866521327088182	1	0.624154840544396
"GRMZM2G515595"	1	0.272472187489502	1
"GRMZM2G515602"	1	1	1
"GRMZM2G515667"	1	1	1
"GRMZM2G515669"	0.663619108317878	1	1
"GRMZM2G515752"	1	1	1
"GRMZM2G515790"	1	0.777211751604692	1
"GRMZM2G515800"	1	0.0193174021441738	0.00179693052948524
"GRMZM2G515825"	1	1	1
"GRMZM2G515874"	1	0.0782720424768646	0.599988304162074
"GRMZM2G515933"	1	1	1
"GRMZM2G515985"	1	1	1
"GRMZM2G515992"	1	1	1
"GRMZM2G516004"	1	0.777211751604692	1
"GRMZM2G516041"	1	0.777211751604692	0.93810199727452
"GRMZM2G516149"	1	1	1
"GRMZM2G516220"	1	1	1
"GRMZM2G516232"	1	1	1
"GRMZM2G516262"	1	0.829223723071729	1
"GRMZM2G516291"	1	1	1
"GRMZM2G516301"	1	1	1
"GRMZM2G516387"	1	1	1
"GRMZM2G516421"	0.674396545938337	0.777211751604692	1
"GRMZM2G516434"	1	1	1
"GRMZM2G516488"	1	1	1
"GRMZM2G516497"	1	1	1
"GRMZM2G516725"	1	1	1
"GRMZM2G516809"	1	1	1
"GRMZM2G516883"	1	0.0306934820538852	0.624154840544396
"GRMZM2G516965"	1	1	1
"GRMZM2G517007"	1	1	1
"GRMZM2G517052"	1	1	0.93810199727452
"GRMZM2G517060"	1	1	1
"GRMZM2G517065"	1	1	1
"GRMZM2G517071"	1	1	1
"GRMZM2G517075"	1	1	1
"GRMZM2G517215"	1	1	1
"GRMZM2G517280"	1	1	1
"GRMZM2G517302"	0.506740487128063	1	0.458565655726566
"GRMZM2G517332"	1	1	1
"GRMZM2G517408"	0.996451447015187	0.777211751604692	0.98117955563551
"GRMZM2G517417"	1	1	1
"GRMZM2G517421"	1	1	1
"GRMZM2G517435"	1	1	1
"GRMZM2G517443"	1	0.777211751604692	1
"GRMZM2G517459"	1	1	1
"GRMZM2G517495"	0.695337322596525	1	1
"GRMZM2G517534"	1	1	0.93810199727452
"GRMZM2G517550"	1	1	1
"GRMZM2G517551"	0.996451447015187	1	0.605898938116542
"GRMZM2G517577"	0.996451447015187	0.562154062702578	0.93810199727452
"GRMZM2G517730"	1	1	1
"GRMZM2G517786"	1	1	1
"GRMZM2G517823"	1	1	1
"GRMZM2G517835"	1	1	1
"GRMZM2G517884"	1	1	1
"GRMZM2G518033"	0.57615999570721	0.195045611568957	0.732676185057013
"GRMZM2G518061"	1	1	1
"GRMZM2G518198"	1	1	0.944491159668575
"GRMZM2G518271"	1	1	1
"GRMZM2G518273"	1	1	1
"GRMZM2G518280"	1	0.562154062702578	1
"GRMZM2G518381"	1	1	1
"GRMZM2G518427"	1	1	1
"GRMZM2G518465"	1	1	1
"GRMZM2G518638"	1	1	1
"GRMZM2G518751"	1	0.4574838605843	1
"GRMZM2G518756"	1	1	1
"GRMZM2G518764"	0.996451447015187	1	1
"GRMZM2G518827"	0.996451447015187	1	1
"GRMZM2G518913"	1	1	1
"GRMZM2G518963"	1	1	0.903417365174712
"GRMZM2G519073"	1	1	1
"GRMZM2G519117"	1	1	1
"GRMZM2G519147"	1	1	0.93810199727452
"GRMZM2G519152"	1	1	1
"GRMZM2G519153"	1	1	1
"GRMZM2G519210"	1	0.873185546299782	0.347702379767659
"GRMZM2G519229"	1	0.780211553866094	1
"GRMZM2G519318"	1	1	1
"GRMZM2G519495"	1	1	1
"GRMZM2G519508"	1	1	1
"GRMZM2G519512"	1	1	1
"GRMZM2G519614"	1	1	1
"GRMZM2G519616"	0.996451447015187	1	1
"GRMZM2G519629"	1	1	1
"GRMZM2G519665"	1	1	1
"GRMZM2G519736"	0.996451447015187	0.777211751604692	1
"GRMZM2G519761"	0.790013677499824	1	1
"GRMZM2G519769"	1	0.0968054796724772	0.93810199727452
"GRMZM2G519787"	1	0.829280831184272	1
"GRMZM2G519803"	1	1	1
"GRMZM2G519811"	1	1	1
"GRMZM2G519988"	1	0.857978363361653	0.225211816005975
"GRMZM2G520119"	1	0.777211751604692	1
"GRMZM2G520214"	1	0.777211751604692	1
"GRMZM2G520252"	1	1	1
"GRMZM2G520254"	1	1	1
"GRMZM2G520280"	1	1	1
"GRMZM2G520335"	0.318998015688714	0.133184813141094	1
"GRMZM2G520364"	1	1	1
"GRMZM2G520535"	1	0.463424228637764	0.149106542615929
"GRMZM2G520662"	1	1	1
"GRMZM2G520672"	1	1	1
"GRMZM2G520779"	1	1	1
"GRMZM2G520811"	1	1	1
"GRMZM2G520833"	1	1	1
"GRMZM2G520850"	1	0.777211751604692	1
"GRMZM2G520862"	1	1	1
"GRMZM2G520883"	1	1	1
"GRMZM2G520903"	1	1	0.93810199727452
"GRMZM2G520927"	0.566454644848683	1	0.00883012914736556
"GRMZM2G521085"	1	1	1
"GRMZM2G521131"	1	1	1
"GRMZM2G521163"	1	1	1
"GRMZM2G521183"	1	1	1
"GRMZM2G521240"	1	1	1
"GRMZM2G521241"	1	1	1
"GRMZM2G521296"	1	1	1
"GRMZM2G521299"	1	1	1
"GRMZM2G521353"	1	1	1
"GRMZM2G521401"	1	1	1
"GRMZM2G521481"	1	0.777211751604692	1
"GRMZM2G521628"	1	1	1
"GRMZM2G521647"	1	1	1
"GRMZM2G521686"	1	1	1
"GRMZM2G521781"	1	1	1
"GRMZM2G521829"	1	1	1
"GRMZM2G521837"	1	1	1
"GRMZM2G521844"	1	1	0.687275122021886
"GRMZM2G521862"	1	1	0.340223263232142
"GRMZM2G521875"	0.996451447015187	0.00676975551906406	1
"GRMZM2G521893"	1	1	1
"GRMZM2G521901"	1	0.777211751604692	1
"GRMZM2G521915"	1	1	1
"GRMZM2G521923"	1	1	1
"GRMZM2G521943"	0.790013677499824	0.777211751604692	1
"GRMZM2G521946"	1	1	1
"GRMZM2G521967"	0.640421307355563	1	1
"GRMZM2G522039"	1	1	1
"GRMZM2G522066"	0.505282445593935	0.452536549963831	1
"GRMZM2G522076"	1	0.363426773069166	0.93810199727452
"GRMZM2G522120"	1	1	1
"GRMZM2G522121"	1	1	1
"GRMZM2G522129"	1	1	1
"GRMZM2G522134"	1	1	1
"GRMZM2G522158"	1	1	1
"GRMZM2G522191"	1	1	0.440244039099117
"GRMZM2G522206"	0.996451447015187	1	0.624154840544396
"GRMZM2G522237"	1	1	1
"GRMZM2G522241"	1	1	1
"GRMZM2G522398"	1	1	1
"GRMZM2G522455"	1	1	1
"GRMZM2G522465"	1	1	1
"GRMZM2G522468"	0.996451447015187	1	1
"GRMZM2G522533"	1	0.576517214328904	0.93810199727452
"GRMZM2G522613"	1	1	1
"GRMZM2G522648"	1	1	1
"GRMZM2G522650"	1	0.91689244744612	0.149543960595868
"GRMZM2G522693"	1	0.777211751604692	1
"GRMZM2G522708"	1	1	1
"GRMZM2G522710"	1	1	1
"GRMZM2G522737"	1	0.777211751604692	1
"GRMZM2G522776"	1	1	1
"GRMZM2G522983"	0.276521360254805	0.562154062702578	1
"GRMZM2G523118"	1	1	1
"GRMZM2G523169"	1	1	1
"GRMZM2G523185"	0.996451447015187	1	1
"GRMZM2G523198"	1	1	1
"GRMZM2G523234"	1	1	1
"GRMZM2G523338"	1	1	1
"GRMZM2G523370"	1	1	1
"GRMZM2G523371"	0.996451447015187	1	1
"GRMZM2G523414"	0.996451447015187	0.147201789680425	0.000330238472269305
"GRMZM2G523498"	1	1	1
"GRMZM2G523505"	1	1	1
"GRMZM2G523517"	1	1	0.93810199727452
"GRMZM2G523549"	1	1	1
"GRMZM2G523581"	1	1	1
"GRMZM2G523606"	1	0.562154062702578	1
"GRMZM2G523621"	1	1	1
"GRMZM2G523815"	0.996451447015187	1	1
"GRMZM2G523818"	1	1	1
"GRMZM2G523897"	0.996451447015187	1	1
"GRMZM2G523904"	0.996451447015187	0.777211751604692	1
"GRMZM2G523913"	1	1	1
"GRMZM2G523916"	1	0.113622465771681	0.688084951645657
"GRMZM2G523917"	1	0.366217723663335	1
"GRMZM2G523935"	1	1	1
"GRMZM2G523940"	1	1	1
"GRMZM2G523968"	0.996451447015187	1	1
"GRMZM2G523969"	1	0.777211751604692	1
"GRMZM2G523971"	0.996451447015187	0.777211751604692	1
"GRMZM2G523983"	1	0.777211751604692	1
"GRMZM2G524006"	1	1	0.93810199727452
"GRMZM2G524061"	1	1	1
"GRMZM2G524198"	1	1	1
