""	"LMD_S14.vs.total_S14"
"GRMZM2G095701"	1
"GRMZM2G095709"	0.329137025349998
"GRMZM2G095724"	0.000204588509581085
"GRMZM2G095725"	0.668522122235799
"GRMZM2G095727"	1
"GRMZM2G095732"	1
"GRMZM2G095744"	1
"GRMZM2G095757"	1
"GRMZM2G095763"	1
"GRMZM2G095772"	1
"GRMZM2G095778"	1
"GRMZM2G095782"	1
"GRMZM2G095786"	1
"GRMZM2G095792"	1
"GRMZM2G095798"	1
"GRMZM2G095806"	1
"GRMZM2G095807"	0.970916176392525
"GRMZM2G095810"	1
"GRMZM2G095811"	0.0260887534720288
"GRMZM2G095822"	1
"GRMZM2G095826"	0.485591986251254
"GRMZM2G095839"	1
"GRMZM2G095851"	0.493633024109152
"GRMZM2G095861"	0.715440729360863
"GRMZM2G095863"	1
"GRMZM2G095865"	1
"GRMZM2G095868"	0.0628795786625936
"GRMZM2G095873"	1
"GRMZM2G095887"	1
"GRMZM2G095892"	1
"GRMZM2G095895"	1
"GRMZM2G095898"	0.0553621412726578
"GRMZM2G095899"	1
"GRMZM2G095904"	0.731526141194842
"GRMZM2G095905"	1.87331472960383e-09
"GRMZM2G095915"	1
"GRMZM2G095921"	0.352892120702735
"GRMZM2G095924"	1
"GRMZM2G095931"	0.794401302045396
"GRMZM2G095961"	1
"GRMZM2G095964"	1
"GRMZM2G095968"	0.731526141194842
"GRMZM2G095969"	0.257245397439125
"GRMZM2G095982"	1
"GRMZM2G095989"	1
"GRMZM2G095992"	1
"GRMZM2G096002"	1
"GRMZM2G096008"	0.00157905002826882
"GRMZM2G096010"	1
"GRMZM2G096016"	0.48280861681272
"GRMZM2G096020"	0.281779551920649
"GRMZM2G096026"	1
"GRMZM2G096029"	0.742370412942869
"GRMZM2G096036"	1
"GRMZM2G096037"	0.973716429337105
"GRMZM2G096048"	0.71761655098656
"GRMZM2G096051"	0.852575333665937
"GRMZM2G096064"	1
"GRMZM2G096070"	1
"GRMZM2G096082"	0.00502484044857911
"GRMZM2G096086"	1
"GRMZM2G096088"	0.697603894350517
"GRMZM2G096090"	0.00164744866145371
"GRMZM2G096092"	0.0908253437234328
"GRMZM2G096100"	1
"GRMZM2G096106"	0.0578963464108618
"GRMZM2G096107"	0.519113544765593
"GRMZM2G096115"	0.170988476948539
"GRMZM2G096118"	1
"GRMZM2G096121"	1
"GRMZM2G096123"	1
"GRMZM2G096135"	0.395110144656302
"GRMZM2G096140"	1
"GRMZM2G096143"	0.000135715580047791
"GRMZM2G096146"	1
"GRMZM2G096153"	1
"GRMZM2G096161"	1
"GRMZM2G096165"	1
"GRMZM2G096169"	1
"GRMZM2G096171"	1
"GRMZM2G096174"	0.731526141194842
"GRMZM2G096184"	1
"GRMZM2G096193"	1
"GRMZM2G096204"	1
"GRMZM2G096205"	0.225329769623049
"GRMZM2G096211"	1
"GRMZM2G096228"	1
"GRMZM2G096231"	0.295189133768436
"GRMZM2G096234"	1
"GRMZM2G096240"	0.716895006992858
"GRMZM2G096241"	1
"GRMZM2G096247"	1
"GRMZM2G096249"	1
"GRMZM2G096252"	0.717059537332002
"GRMZM2G096256"	1
"GRMZM2G096261"	1
"GRMZM2G096264"	1
"GRMZM2G096265"	1
"GRMZM2G096268"	0.768270471833821
"GRMZM2G096269"	0.71025690696878
"GRMZM2G096271"	1
"GRMZM2G096279"	1
"GRMZM2G096281"	1
"GRMZM2G096300"	0.238423479921429
"GRMZM2G096302"	0.464593068387369
"GRMZM2G096303"	0.287822749193368
"GRMZM2G096331"	0.268882193812137
"GRMZM2G096343"	1
"GRMZM2G096348"	1
"GRMZM2G096352"	0.731526141194842
"GRMZM2G096355"	0.00630306087013636
"GRMZM2G096358"	1
"GRMZM2G096363"	1
"GRMZM2G096365"	0.788833527179724
"GRMZM2G096367"	0.00284439956929476
"GRMZM2G096370"	7.17531175074438e-10
"GRMZM2G096372"	1
"GRMZM2G096389"	0.810416007810808
"GRMZM2G096391"	1
"GRMZM2G096395"	1
"GRMZM2G096398"	1
"GRMZM2G096401"	1
"GRMZM2G096403"	1
"GRMZM2G096407"	0.76174725810177
"GRMZM2G096412"	0.571544724059457
"GRMZM2G096416"	1
"GRMZM2G096422"	1
"GRMZM2G096424"	1
"GRMZM2G096426"	1
"GRMZM2G096427"	1
"GRMZM2G096431"	1
"GRMZM2G096435"	0.350280093668607
"GRMZM2G096448"	1
"GRMZM2G096454"	1
"GRMZM2G096458"	1
"GRMZM2G096464"	1
"GRMZM2G096470"	0.605970620355471
"GRMZM2G096475"	0.420696428740699
"GRMZM2G096480"	1
"GRMZM2G096486"	1
"GRMZM2G096491"	1
"GRMZM2G096509"	1
"GRMZM2G096518"	1
"GRMZM2G096525"	1
"GRMZM2G096534"	1
"GRMZM2G096546"	0.0652542435686385
"GRMZM2G096548"	1
"GRMZM2G096553"	1
"GRMZM2G096577"	0.992357441615028
"GRMZM2G096585"	1
"GRMZM2G096591"	1
"GRMZM2G096596"	0.0695015399220933
"GRMZM2G096600"	0.0356838822999773
"GRMZM2G096602"	1
"GRMZM2G096604"	0.827130532899847
"GRMZM2G096610"	1
"GRMZM2G096622"	0.451613345477731
"GRMZM2G096647"	1
"GRMZM2G096653"	0.609275015243149
"GRMZM2G096655"	1
"GRMZM2G096662"	0.00532740531194064
"GRMZM2G096663"	1
"GRMZM2G096665"	0.0626956899071436
"GRMZM2G096675"	1
"GRMZM2G096680"	1
"GRMZM2G096682"	0.487136640355013
"GRMZM2G096683"	0.563497257316112
"GRMZM2G096686"	1
"GRMZM2G096688"	1
"GRMZM2G096690"	1
"GRMZM2G096693"	0.204533251634361
"GRMZM2G096695"	1
"GRMZM2G096704"	1
"GRMZM2G096705"	0.813501457691244
"GRMZM2G096709"	0.414132168405146
"GRMZM2G096713"	1
"GRMZM2G096717"	1
"GRMZM2G096745"	1
"GRMZM2G096753"	1
"GRMZM2G096759"	1
"GRMZM2G096764"	1
"GRMZM2G096779"	1
"GRMZM2G096783"	1
"GRMZM2G096792"	1
"GRMZM2G096802"	0.441926550596767
"GRMZM2G096806"	0.104669623186118
"GRMZM2G096812"	1
"GRMZM2G096814"	0.00466475933164136
"GRMZM2G096815"	1
"GRMZM2G096824"	1
"GRMZM2G096831"	0.753344696562478
"GRMZM2G096858"	1
"GRMZM2G096868"	1
"GRMZM2G096876"	1
"GRMZM2G096877"	1
"GRMZM2G096886"	0.0283407430417301
"GRMZM2G096897"	1
"GRMZM2G096902"	1
"GRMZM2G096904"	0.532420341052199
"GRMZM2G096905"	1
"GRMZM2G096907"	1
"GRMZM2G096909"	1
"GRMZM2G096920"	1
"GRMZM2G096944"	0.680463082893387
"GRMZM2G096946"	0.27316339272991
"GRMZM2G096952"	1
"GRMZM2G096958"	1
"GRMZM2G096962"	0.696241993711662
"GRMZM2G096965"	1
"GRMZM2G096972"	0.785895296349639
"GRMZM2G096984"	0.174532556711469
"GRMZM2G096988"	0.786020577289848
"GRMZM2G096996"	0.156175087348673
"GRMZM2G097015"	1
"GRMZM2G097021"	1
"GRMZM2G097030"	1
"GRMZM2G097032"	0.80022353183442
"GRMZM2G097034"	1
"GRMZM2G097037"	1
"GRMZM2G097040"	1
"GRMZM2G097043"	1.17188061810502e-05
"GRMZM2G097048"	1
"GRMZM2G097050"	1
"GRMZM2G097052"	0.395110144656302
"GRMZM2G097053"	1
"GRMZM2G097059"	1
"GRMZM2G097064"	0.652943804274089
"GRMZM2G097068"	1
"GRMZM2G097072"	1
"GRMZM2G097075"	1
"GRMZM2G097078"	1
"GRMZM2G097081"	0.205851680117689
"GRMZM2G097084"	1
"GRMZM2G097085"	1
"GRMZM2G097089"	0.800085411667279
"GRMZM2G097098"	1
"GRMZM2G097103"	1
"GRMZM2G097106"	1
"GRMZM2G097109"	1
"GRMZM2G097113"	1
"GRMZM2G097116"	0.835203459324211
"GRMZM2G097122"	1
"GRMZM2G097129"	1
"GRMZM2G097132"	1
"GRMZM2G097135"	0.517467549558347
"GRMZM2G097137"	1
"GRMZM2G097141"	1
"GRMZM2G097144"	0.13446635323294
"GRMZM2G097164"	0.885234612264367
"GRMZM2G097170"	0.425661432320504
"GRMZM2G097180"	1
"GRMZM2G097182"	1
"GRMZM2G097188"	1
"GRMZM2G097190"	0.697603894350517
"GRMZM2G097207"	1
"GRMZM2G097226"	0.000280059823983057
"GRMZM2G097229"	1
"GRMZM2G097240"	1
"GRMZM2G097245"	1
"GRMZM2G097249"	0.67387576293399
"GRMZM2G097253"	0.312707556743434
"GRMZM2G097258"	0.372577640871023
"GRMZM2G097270"	0.105193978725133
"GRMZM2G097275"	1
"GRMZM2G097277"	0.303940405878413
"GRMZM2G097282"	1
"GRMZM2G097283"	1
"GRMZM2G097286"	1
"GRMZM2G097289"	0.00817530472885786
"GRMZM2G097297"	1
"GRMZM2G097313"	1
"GRMZM2G097316"	1
"GRMZM2G097340"	1
"GRMZM2G097342"	0.374797016633573
"GRMZM2G097349"	1
"GRMZM2G097353"	1
"GRMZM2G097364"	0.697603894350517
"GRMZM2G097381"	1
"GRMZM2G097395"	0.891330264400533
"GRMZM2G097401"	1
"GRMZM2G097404"	0.788327849194364
"GRMZM2G097406"	1
"GRMZM2G097410"	0.735216478535078
"GRMZM2G097417"	1
"GRMZM2G097421"	0.777218898143308
"GRMZM2G097426"	0.839748698391547
"GRMZM2G097434"	0.00713996574543326
"GRMZM2G097444"	1
"GRMZM2G097454"	1
"GRMZM2G097456"	0.144401838355029
"GRMZM2G097457"	1
"GRMZM2G097468"	0.749517203762573
"GRMZM2G097469"	0.246908467672026
"GRMZM2G097481"	1
"GRMZM2G097483"	1
"GRMZM2G097493"	1
"GRMZM2G097499"	1
"GRMZM2G097502"	0.0108667559916614
"GRMZM2G097504"	1
"GRMZM2G097505"	0.52732897069946
"GRMZM2G097509"	0.0753487649331669
"GRMZM2G097511"	1
"GRMZM2G097515"	1
"GRMZM2G097520"	1
"GRMZM2G097524"	1
"GRMZM2G097527"	1
"GRMZM2G097533"	1
"GRMZM2G097568"	0.987242069474446
"GRMZM2G097571"	0.731526141194842
"GRMZM2G097573"	0.838530881920288
"GRMZM2G097589"	1
"GRMZM2G097592"	0.791766932956083
"GRMZM2G097593"	0.00868601274335317
"GRMZM2G097605"	1
"GRMZM2G097607"	0.0166763564266893
"GRMZM2G097618"	1
"GRMZM2G097620"	1
"GRMZM2G097623"	1
"GRMZM2G097626"	0.883309969850886
"GRMZM2G097628"	1
"GRMZM2G097636"	1
"GRMZM2G097638"	1
"GRMZM2G097640"	1
"GRMZM2G097641"	1
"GRMZM2G097647"	1
"GRMZM2G097651"	1
"GRMZM2G097653"	1
"GRMZM2G097659"	1
"GRMZM2G097662"	0.409566583455723
"GRMZM2G097669"	1
"GRMZM2G097674"	1
"GRMZM2G097681"	1
"GRMZM2G097683"	1
"GRMZM2G097688"	1
"GRMZM2G097691"	1
"GRMZM2G097694"	1
"GRMZM2G097699"	1
"GRMZM2G097704"	0.666148513332795
"GRMZM2G097706"	0.0173610287042446
"GRMZM2G097718"	1
"GRMZM2G097719"	1
"GRMZM2G097726"	1
"GRMZM2G097728"	0.9579303350756
"GRMZM2G097736"	0.697603894350517
"GRMZM2G097738"	0.00156763961719079
"GRMZM2G097739"	1
"GRMZM2G097743"	1
"GRMZM2G097746"	0.936178423215585
"GRMZM2G097747"	0.00956381970114797
"GRMZM2G097750"	1
"GRMZM2G097756"	1
"GRMZM2G097766"	0.105011384520431
"GRMZM2G097768"	0.746503589275892
"GRMZM2G097770"	1
"GRMZM2G097775"	0.19518948807016
"GRMZM2G097788"	0.225286820434693
"GRMZM2G097789"	1
"GRMZM2G097795"	1
"GRMZM2G097802"	1
"GRMZM2G097804"	1
"GRMZM2G097805"	0.0014644339004056
"GRMZM2G097808"	0.475669963112844
"GRMZM2G097812"	1
"GRMZM2G097813"	0.344995902351078
"GRMZM2G097820"	0.91825575890622
"GRMZM2G097821"	1
"GRMZM2G097827"	1.06333453713646e-07
"GRMZM2G097841"	0.0841887370764507
"GRMZM2G097843"	8.29626766107853e-05
"GRMZM2G097846"	1
"GRMZM2G097848"	1
"GRMZM2G097851"	1
"GRMZM2G097854"	0.00034437514837924
"GRMZM2G097856"	1
"GRMZM2G097858"	1
"GRMZM2G097872"	0.731526141194842
"GRMZM2G097878"	1
"GRMZM2G097880"	1
"GRMZM2G097884"	0.528759538019134
"GRMZM2G097896"	1
"GRMZM2G097898"	1
"GRMZM2G097900"	1
"GRMZM2G097904"	1
"GRMZM2G097916"	1
"GRMZM2G097926"	1
"GRMZM2G097929"	1
"GRMZM2G097934"	1
"GRMZM2G097955"	1
"GRMZM2G097959"	1
"GRMZM2G097967"	1
"GRMZM2G097972"	1
"GRMZM2G097976"	1
"GRMZM2G097977"	1
"GRMZM2G097981"	1
"GRMZM2G097983"	1
"GRMZM2G097987"	1
"GRMZM2G097989"	1
"GRMZM2G097995"	1
"GRMZM2G098006"	1
"GRMZM2G098011"	1
"GRMZM2G098015"	1
"GRMZM2G098031"	0.0117074939689093
"GRMZM2G098037"	0.731526141194842
"GRMZM2G098039"	1
"GRMZM2G098042"	0.686560553775507
"GRMZM2G098047"	1
"GRMZM2G098056"	1
"GRMZM2G098058"	1
"GRMZM2G098061"	1
"GRMZM2G098063"	0.731526141194842
"GRMZM2G098076"	0.000150178338858071
"GRMZM2G098078"	0.00945432168285618
"GRMZM2G098079"	1
"GRMZM2G098084"	1
"GRMZM2G098088"	0.794408455967696
"GRMZM2G098099"	0.691513383371447
"GRMZM2G098102"	1
"GRMZM2G098107"	1
"GRMZM2G098128"	1
"GRMZM2G098129"	0.112681135278654
"GRMZM2G098153"	1
"GRMZM2G098167"	1
"GRMZM2G098174"	0.518874918236165
"GRMZM2G098175"	1
"GRMZM2G098179"	0.575602330372638
"GRMZM2G098182"	1
"GRMZM2G098187"	1.57548004906765e-06
"GRMZM2G098203"	1
"GRMZM2G098208"	0.886444925901757
"GRMZM2G098209"	1
"GRMZM2G098212"	0.285389492404413
"GRMZM2G098214"	1
"GRMZM2G098215"	0.259502534400507
"GRMZM2G098218"	1
"GRMZM2G098226"	1
"GRMZM2G098227"	1
"GRMZM2G098236"	1
"GRMZM2G098237"	1
"GRMZM2G098239"	1
"GRMZM2G098250"	0.0404564450175411
"GRMZM2G098253"	1
"GRMZM2G098255"	0.104143584752601
"GRMZM2G098260"	0.0759998298349213
"GRMZM2G098278"	0.0109528646634256
"GRMZM2G098279"	0.000142421521202093
"GRMZM2G098290"	1
"GRMZM2G098298"	0.878306675064926
"GRMZM2G098301"	0.246908467672026
"GRMZM2G098305"	1
"GRMZM2G098314"	1
"GRMZM2G098319"	1
"GRMZM2G098326"	1
"GRMZM2G098331"	1
"GRMZM2G098333"	1
"GRMZM2G098335"	1
"GRMZM2G098346"	0.702209539231753
"GRMZM2G098347"	1
"GRMZM2G098355"	1
"GRMZM2G098368"	1
"GRMZM2G098370"	0.731526141194842
"GRMZM2G098377"	1
"GRMZM2G098391"	1
"GRMZM2G098397"	0.993793782837187
"GRMZM2G098401"	1
"GRMZM2G098410"	1
"GRMZM2G098413"	1
"GRMZM2G098415"	1
"GRMZM2G098420"	1
"GRMZM2G098423"	1
"GRMZM2G098434"	0.262904413315636
"GRMZM2G098438"	1
"GRMZM2G098442"	0.727015416139471
"GRMZM2G098443"	1
"GRMZM2G098460"	1
"GRMZM2G098468"	1
"GRMZM2G098474"	0.849839777820236
"GRMZM2G098483"	1
"GRMZM2G098494"	0.102523367777082
"GRMZM2G098496"	1
"GRMZM2G098517"	0.683021987345695
"GRMZM2G098520"	0.970008511815617
"GRMZM2G098527"	1
"GRMZM2G098542"	1
"GRMZM2G098545"	1
"GRMZM2G098557"	0.066197211864191
"GRMZM2G098568"	0.420410528716333
"GRMZM2G098569"	0.59980772522869
"GRMZM2G098577"	0.0158133999894723
"GRMZM2G098583"	0.697603894350517
"GRMZM2G098588"	1
"GRMZM2G098594"	0.28287801517554
"GRMZM2G098596"	2.36635180008345e-06
"GRMZM2G098603"	0.902794938399037
"GRMZM2G098606"	0.503246058921896
"GRMZM2G098622"	0.0474816339077396
"GRMZM2G098637"	0.444426458838935
"GRMZM2G098643"	0.243904417018132
"GRMZM2G098648"	1
"GRMZM2G098656"	0.0674312978581725
"GRMZM2G098662"	0.250942339815823
"GRMZM2G098667"	1
"GRMZM2G098674"	0.000510098429410569
"GRMZM2G098676"	1
"GRMZM2G098677"	4.76949586956715e-06
"GRMZM2G098679"	0.0443027882612041
"GRMZM2G098696"	0.585184419484045
"GRMZM2G098697"	0.51270616729822
"GRMZM2G098704"	1
"GRMZM2G098712"	0.70511133921363
"GRMZM2G098714"	1
"GRMZM2G098721"	0.794259720651996
"GRMZM2G098731"	1
"GRMZM2G098739"	1
"GRMZM2G098744"	1
"GRMZM2G098747"	0.713210422732489
"GRMZM2G098750"	0.697603894350517
"GRMZM2G098764"	0.703172748164044
"GRMZM2G098769"	1
"GRMZM2G098774"	1
"GRMZM2G098784"	4.1516281971001e-09
"GRMZM2G098793"	0.403241021078778
"GRMZM2G098796"	0.693728448509511
"GRMZM2G098797"	1
"GRMZM2G098800"	0.25911905962349
"GRMZM2G098804"	1
"GRMZM2G098813"	0.697603894350517
"GRMZM2G098815"	1
"GRMZM2G098819"	1
"GRMZM2G098822"	1
"GRMZM2G098828"	1
"GRMZM2G098840"	1
"GRMZM2G098856"	1
"GRMZM2G098857"	1
"GRMZM2G098859"	0.736769106628912
"GRMZM2G098867"	1
"GRMZM2G098869"	0.0537357861757255
"GRMZM2G098875"	1
"GRMZM2G098884"	0.697603894350517
"GRMZM2G098890"	1
"GRMZM2G098892"	1
"GRMZM2G098900"	0.410126729108918
"GRMZM2G098904"	0.83406532284751
"GRMZM2G098912"	1
"GRMZM2G098918"	1
"GRMZM2G098925"	1
"GRMZM2G098957"	1
"GRMZM2G098973"	0.501089431951086
"GRMZM2G098986"	0.27656269934452
"GRMZM2G098988"	0.019408148879873
"GRMZM2G098999"	1
"GRMZM2G099002"	1
"GRMZM2G099003"	1
"GRMZM2G099005"	0.625406301013646
"GRMZM2G099007"	0.220933449216672
"GRMZM2G099010"	1
"GRMZM2G099023"	1
"GRMZM2G099036"	1
"GRMZM2G099045"	0.896599202371583
"GRMZM2G099048"	0.32337271979505
"GRMZM2G099049"	1
"GRMZM2G099052"	1
"GRMZM2G099056"	1
"GRMZM2G099064"	1
"GRMZM2G099067"	0.378958022753128
"GRMZM2G099070"	1
"GRMZM2G099074"	1
"GRMZM2G099080"	0.571245791746209
"GRMZM2G099082"	1
"GRMZM2G099086"	1
"GRMZM2G099088"	1
"GRMZM2G099092"	1
"GRMZM2G099093"	1
"GRMZM2G099097"	0.662564441125278
"GRMZM2G099101"	1
"GRMZM2G099105"	1
"GRMZM2G099109"	1
"GRMZM2G099130"	0.335838152024327
"GRMZM2G099131"	1
"GRMZM2G099136"	1
"GRMZM2G099144"	1
"GRMZM2G099153"	1
"GRMZM2G099160"	0.000345819263551616
"GRMZM2G099166"	0.105545254983457
"GRMZM2G099167"	1
"GRMZM2G099172"	1
"GRMZM2G099183"	1
"GRMZM2G099186"	0.795786449336772
"GRMZM2G099187"	1.4001352855737e-08
"GRMZM2G099191"	1
"GRMZM2G099196"	1
"GRMZM2G099206"	0.776798245834409
"GRMZM2G099207"	0.503718604660154
"GRMZM2G099231"	0.206044611364877
"GRMZM2G099238"	0.251309731002967
"GRMZM2G099239"	1
"GRMZM2G099249"	1
"GRMZM2G099253"	0.00847722460533339
"GRMZM2G099255"	0.920932161268196
"GRMZM2G099259"	1
"GRMZM2G099270"	0.03595340323149
"GRMZM2G099278"	0.335711173158073
"GRMZM2G099279"	1
"GRMZM2G099285"	1
"GRMZM2G099295"	0.697603894350517
"GRMZM2G099297"	1
"GRMZM2G099305"	0.487291313572346
"GRMZM2G099310"	0.0181854984461554
"GRMZM2G099317"	0.848086872570853
"GRMZM2G099319"	2.17412482538295e-05
"GRMZM2G099322"	0.697603894350517
"GRMZM2G099324"	0.654694641972413
"GRMZM2G099326"	1
"GRMZM2G099328"	0.75478346413198
"GRMZM2G099334"	0.785695941471816
"GRMZM2G099337"	0.0597143544165664
"GRMZM2G099340"	1
"GRMZM2G099341"	1
"GRMZM2G099352"	1
"GRMZM2G099353"	1
"GRMZM2G099355"	0.394479256657001
"GRMZM2G099363"	0.436314402045745
"GRMZM2G099366"	1
"GRMZM2G099367"	1
"GRMZM2G099373"	1
"GRMZM2G099376"	1
"GRMZM2G099379"	0.785140370501829
"GRMZM2G099382"	0.444413217622889
"GRMZM2G099385"	0.789068332399111
"GRMZM2G099408"	1
"GRMZM2G099413"	1
"GRMZM2G099420"	0.33235743185971
"GRMZM2G099425"	1
"GRMZM2G099427"	1
"GRMZM2G099434"	0.350653453614065
"GRMZM2G099439"	1
"GRMZM2G099445"	1
"GRMZM2G099449"	1
"GRMZM2G099452"	0.781396730858989
"GRMZM2G099454"	0.574842603926207
"GRMZM2G099461"	0.731526141194842
"GRMZM2G099463"	1
"GRMZM2G099466"	0.0477228045447024
"GRMZM2G099467"	0.0195471259960259
"GRMZM2G099474"	1
"GRMZM2G099481"	0.313810742431329
"GRMZM2G099483"	0.174719990894587
"GRMZM2G099487"	0.844051393822061
"GRMZM2G099490"	1
"GRMZM2G099491"	0.269909874852977
"GRMZM2G099496"	1
"GRMZM2G099498"	1
"GRMZM2G099502"	1
"GRMZM2G099505"	1
"GRMZM2G099514"	1
"GRMZM2G099522"	0.722833906929314
"GRMZM2G099528"	1
"GRMZM2G099529"	0.844461882410891
"GRMZM2G099542"	1
"GRMZM2G099547"	0.0299424719593829
"GRMZM2G099563"	1
"GRMZM2G099577"	0.0803632962001275
"GRMZM2G099580"	1
"GRMZM2G099583"	1
"GRMZM2G099593"	0.697603894350517
"GRMZM2G099595"	1
"GRMZM2G099598"	0.671329889792151
"GRMZM2G099604"	1
"GRMZM2G099609"	0.515927110177686
"GRMZM2G099615"	1
"GRMZM2G099619"	1
"GRMZM2G099622"	0.236513628852845
"GRMZM2G099626"	1
"GRMZM2G099628"	0.0298666424628426
"GRMZM2G099630"	0.823107149952021
"GRMZM2G099637"	0.640675509089083
"GRMZM2G099642"	0.731526141194842
"GRMZM2G099648"	0.0122881792155453
"GRMZM2G099657"	1
"GRMZM2G099662"	1
"GRMZM2G099666"	0.628497381524008
"GRMZM2G099669"	0.562217250397692
"GRMZM2G099675"	1
"GRMZM2G099678"	0.0386521160373064
"GRMZM2G099680"	1
"GRMZM2G099687"	1
"GRMZM2G099691"	1
"GRMZM2G099696"	1
"GRMZM2G099701"	1
"GRMZM2G099705"	0.74233675246193
"GRMZM2G099729"	1
"GRMZM2G099736"	1
"GRMZM2G099737"	1
"GRMZM2G099740"	1
"GRMZM2G099745"	0.553299909543214
"GRMZM2G099754"	1
"GRMZM2G099758"	0.745210931568013
"GRMZM2G099765"	0.697603894350517
"GRMZM2G099767"	0.334732220709212
"GRMZM2G099780"	0.59510790722913
"GRMZM2G099797"	0.0179929772595205
"GRMZM2G099802"	0.723834400907814
"GRMZM2G099810"	1
"GRMZM2G099814"	1
"GRMZM2G099816"	1
"GRMZM2G099817"	1
"GRMZM2G099820"	0.750385321190417
"GRMZM2G099827"	1
"GRMZM2G099832"	1
"GRMZM2G099850"	1
"GRMZM2G099851"	1
"GRMZM2G099854"	1
"GRMZM2G099855"	1
"GRMZM2G099860"	1
"GRMZM2G099862"	1
"GRMZM2G099867"	1
"GRMZM2G099869"	1
"GRMZM2G099875"	0.0908947028119346
"GRMZM2G099891"	1
"GRMZM2G099907"	0.532823407493985
"GRMZM2G099909"	1
"GRMZM2G099944"	3.72862916047515e-06
"GRMZM2G099960"	0.8783557427527
"GRMZM2G099967"	1
"GRMZM2G099978"	1
"GRMZM2G099980"	0.00117485585245477
"GRMZM2G099981"	1
"GRMZM2G099984"	1
"GRMZM2G099987"	1
"GRMZM2G099989"	0.00171337969563389
"GRMZM2G099995"	0.211202597524868
"GRMZM2G100003"	0.661453517998449
"GRMZM2G100005"	1
"GRMZM2G100012"	1
"GRMZM2G100018"	1
"GRMZM2G100020"	1
"GRMZM2G100022"	0.867380879911869
"GRMZM2G100043"	0.999804210541777
"GRMZM2G100049"	1
"GRMZM2G100058"	1
"GRMZM2G100060"	1
"GRMZM2G100067"	1
"GRMZM2G100076"	0.73483976779907
"GRMZM2G100084"	0.399898902144489
"GRMZM2G100086"	0.697603894350517
"GRMZM2G100090"	0.497421131084721
"GRMZM2G100096"	1
"GRMZM2G100102"	1
"GRMZM2G100103"	0.939878730367945
"GRMZM2G100107"	0.792441225945899
"GRMZM2G100114"	1
"GRMZM2G100116"	1
"GRMZM2G100118"	1
"GRMZM2G100120"	1
"GRMZM2G100121"	1
"GRMZM2G100133"	1
"GRMZM2G100146"	0.792688949181502
"GRMZM2G100152"	4.94648452257244e-10
"GRMZM2G100158"	0.728151261143344
"GRMZM2G100160"	0.796659818209729
"GRMZM2G100176"	7.92333480718938e-05
"GRMZM2G100192"	1
"GRMZM2G100206"	1
"GRMZM2G100208"	0.66513543430534
"GRMZM2G100225"	0.731526141194842
"GRMZM2G100229"	1
"GRMZM2G100231"	1
"GRMZM2G100234"	0.525496997967138
"GRMZM2G100240"	1
"GRMZM2G100246"	1
"GRMZM2G100248"	1
"GRMZM2G100251"	1
"GRMZM2G100255"	1
"GRMZM2G100260"	1
"GRMZM2G100263"	1
"GRMZM2G100282"	1
"GRMZM2G100286"	1
"GRMZM2G100288"	0.248741384229602
"GRMZM2G100295"	1
"GRMZM2G100307"	1
"GRMZM2G100311"	0.000303466902435824
"GRMZM2G100313"	1
"GRMZM2G100315"	0.023296624855213
"GRMZM2G100318"	1.23870492116086e-05
"GRMZM2G100321"	0.0379236338398813
"GRMZM2G100328"	1
"GRMZM2G100333"	0.761989602510931
"GRMZM2G100336"	1
"GRMZM2G100344"	0.595210303912089
"GRMZM2G100349"	1
"GRMZM2G100351"	1
"GRMZM2G100360"	0.703126307972677
"GRMZM2G100366"	1
"GRMZM2G100372"	0.674484021346984
"GRMZM2G100380"	0.014024101981245
"GRMZM2G100381"	0.731526141194842
"GRMZM2G100391"	0.00440771619016566
"GRMZM2G100397"	1
"GRMZM2G100402"	1
"GRMZM2G100403"	1
"GRMZM2G100406"	1
"GRMZM2G100412"	0.406576060985108
"GRMZM2G100419"	1
"GRMZM2G100423"	1
"GRMZM2G100430"	1
"GRMZM2G100431"	0.535320707919869
"GRMZM2G100448"	0.00134025483109459
"GRMZM2G100452"	0.697603894350517
"GRMZM2G100454"	1
"GRMZM2G100456"	1
"GRMZM2G100457"	0.731526141194842
"GRMZM2G100462"	1
"GRMZM2G100464"	0.564090329647746
"GRMZM2G100467"	0.648484749720901
"GRMZM2G100473"	0.72864682951431
"GRMZM2G100475"	1
"GRMZM2G100478"	0.588434727166593
"GRMZM2G100484"	0.0102545301486923
"GRMZM2G100492"	1
"GRMZM2G100495"	1
"GRMZM2G100497"	1
"GRMZM2G100505"	0.675019167638041
"GRMZM2G100511"	1
"GRMZM2G100518"	0.7781744805917
"GRMZM2G100519"	1
"GRMZM2G100524"	1
"GRMZM2G100530"	1
"GRMZM2G100543"	1
"GRMZM2G100548"	1
"GRMZM2G100551"	1
"GRMZM2G100555"	1
"GRMZM2G100560"	1
"GRMZM2G100568"	0.0203878453308729
"GRMZM2G100576"	1
"GRMZM2G100579"	0.0378387343061747
"GRMZM2G100583"	2.17123520304777e-07
"GRMZM2G100591"	0.697603894350517
"GRMZM2G100593"	0.761256024706805
"GRMZM2G100597"	1
"GRMZM2G100601"	1
"GRMZM2G100620"	6.73355281159098e-08
"GRMZM2G100622"	0.697603894350517
"GRMZM2G100629"	0.208798581567797
"GRMZM2G100634"	1
"GRMZM2G100639"	1
"GRMZM2G100641"	1
